"Mon-Yr","CA","Alameda","Amador","Butte","Calaveras","Contra-Costa","Del Norte","El Dorado","Fresno","Glenn","Humboldt","Imperial","Kern","Kings","Lake","Lassen","Los Angeles","Madera","Marin","Mariposa","Mendocino","Merced","Mono","Monterey","Napa","Nevada","Orange","Placer","Plumas","Riverside","Sacramento","San Benito","San Bernardino","San Diego","San Francisco","San Joaquin","San Luis Obispo","San Mateo","Santa Barbara","Santa Clara","Santa Cruz","Shasta","Siskiyou","Solano","Sonoma","Stanislaus","Sutter","Tehama","Trinity","Tulare","Tuolumne","Ventura","Yolo","Yuba","...56","Condo","LA Metro","Central Coast","Central Valley","Far North","Inland Empire","S.F. Bay Area","SoCal"
2015-06-01,492250,750000,"256250",253660,"256580","555000","212500","410320",223150,"253120",273280,"NA",219330,"195380","211670","NA",473290,"199000",1105000,"281250","305100",206080,"687499.25",485000,609000,"341300",716730,402870,"300000",337380,295310,"479000",231300,569530,1308500,"296030",534650,"1300000",735000,990000,"726000","235170","152860","353000",545000,"249670","236000","200000","NA","194170","248610",634190,"393590","226320",NA,393900,449530,"590000","270879.89462272334","NA","297230",748340,"474000"
2015-07-01,490780,765000,"287000",265000,"270000","550000","206000","420750",225000,"177500",274900,"NA",229700,"193790","212000","NA",490360,"215000",1049000,"277000","317000",195900,"449999.5",479500,630000,"321000",720000,395000,"250000",335000,291000,"450000",230180,549000,1284440,"290000",519000,"1300440",707000,965000,"750000","233000","169500","350000",543500,"250000","224440","202500","NA","185800","274000",622580,"382500","229500",NA,387830.188260558,452200,"580000","269722.78892733564","NA","294790",774400,"472000"
2015-08-01,497520,735000,"335000",264250,"249000","560000","190000","383000",220000,"206000",268000,"NA",225000,"184000","215000","NA",492360,"211500",1077500,"277500","345000",190000,"550000",470000,590000,"325000",714380,403000,"248000",335000,290000,"460000",230530,539000,1225440,"291500",507500,"1234000",713500,973000,"715000","230000","145000","360000",549000,"248000","240000","156000","NA","191250","244800",620150,"387000","222000",NA,391652.243922204,446910,"554750","271096.23234200745","NA","293970",748680,"460000"
2015-09-01,484670,731000,"240500",248000,"262000","525000","216500","399000",220000,"231250",270000,"NA",219900,"198000","225000","NA",517750,"218480",1050000,"236150","340000",205050,"550000",480000,617500,"339900",705000,390000,"267500",329000,290700,"466000",229890,525000,1189000,"295000",518000,"1200000",745000,955000,"755000","238450","175000","350000",541500,"252000","231000","192500","NA","189540","249000",599710,"409000","230000",NA,388740,440870,"590000","268731.54435872711","NA","289690",734330,"454900"
2015-10-01,478780,710000,"267000",262000,"246940","505000","249000","385000",215000,"201500",255000,"NA",210000,"180000","210000","NA",509570,"202500",1200000,"248750","353500",195000,"599000",486000,655000,"330500",7e+05,397500,"264760",330000,290000,"487500",231330,520500,1295000,"280000",526650,"1188940",725000,951000,"743750","234500","187000","342500",529750,"259000","250000","195250","NA","191450","250000",604610,"370000","228500",NA,390850,443540,"570000","266984.58492462314","NA","293090",732070,"460000"
2015-11-01,477060,730000,"285000",235000,"246250","550000","265000","394950",225000,"190000",275000,"NA",219000,"185000","256000","NA",457870,"220000",1200000,"276000","369000",215000,"548000",512500,689400,"341250",705000,397750,"213500",330000,290000,"512500",236220,532380,1300000,"292500",530810,"1195000",650000,965000,"703750","236250","160000","355000",527000,"249500","260000","150000","NA","174900","238750",623400,"400000","202000",NA,397350,441390,"576500","269494.70126227208","NA","293220",745440,"459000"
2015-12-01,489770,731500,"275000",256500,"270000","500000","195000","413750",225000,"174500",285000,"NA",215000,"200000","218000","NA",502750,"228500",1100000,"224900","360000",211000,"995000",520000,595500,"350000",7e+05,395000,"264500",341000,296500,"452500",234080,530000,1204000,"285000",549000,"1194000",602500,920000,"703940","234570","141750","349450",549000,"249950","222000","185000","NA","195500","229000",601910,"354750","233000",NA,393510,448930,"598000","268924.62150000001","NA","300130",729690,"460000"
2016-01-01,467160,7e+05,"215500",260000,"258750","500000","157000","405000",216000,"159975",247800,"NA",215000,"190000","235000","105000",480950,"227500",952500,"279000","355000",193950,"475000",5e+05,584500,"339500",699900,405000,"342000",328000,281000,"480000",234460,530000,1160000,"290000",540000,"1077500",748000,895000,"694500","226250","195000","354000",550000,"245000","213700","190000","NA","195000","210000",638590,"345000","210000",NA,380110,434000,"580000","261888.6511111111","227000","291920",690000,"450000"
2016-02-01,444780,715000,"275000",264960,"262500","529000","175000","422000",214250,"197500",265540,"NA",220000,"205000","190000","135000",444410,"219920",1141400,"264250","382500",199000,"282450",497980,650000,"295950",705000,417000,"269000",330000,299000,"464500",226870,523500,1410000,"295000",518000,"1200000",735000,942500,"794500","212250","168000","361500",540000,"250000","230000","170750","NA","190000","256500",610820,"379500","225000",NA,387370,429980,"555123","265435.93288590602","219000","290270",698950,"450000"
2016-03-01,484120,758000,"307000",286810,"270000","548780","199000","435010",231000,"196000",280000,"NA",220000,"205000","242450","112000",441700,"219500",1187500,"227500","379000",185000,"580000",490000,650000,"364900",720200,405000,"225000",350000,305000,"495000",237350,550000,1355000,"295000",550000,"1205000",569000,1065000,"790000","222250","151000","370000",560000,"262000","232000","189500","NA","198000","244900",620020,"362500","235450",NA,399740,448420,"573000","275943.3586734694","230000","309890",761090,"469000"
2016-04-01,509240,8e+05,"235000",272750,"276000","565000","315000","432000",229000,"225000",277500,"NA",215600,"202000","240500","152950",457180,"215000",1200000,"235000","331000",205000,"316500",529900,629980,"327500",735000,429500,"277000",350000,309000,"479000",236850,557000,1400000,"300500",535000,"1312500",725000,1085000,"775500","223950","166000","380000",569000,"265000","232000","184000","NA","207250","253750",630100,"419000","240000",NA,409410,460940,"607000","281555.56484149856","234500","310840",831180,"479900"
2016-05-01,519930,828000,"268500",271000,"287500","595000","189500","429500",232000,"175000",270000,"NA",225000,"215000","238000","134450",467290,"213500",1237500,"299000","330000",223500,"585000",540000,645770,"354000",731750,427000,"225000",355000,317950,"479000",245080,565000,1360000,"320000",540000,"1392500",689000,1100000,"800000","229000","175000","385500",580000,"265000","235000","170000","NA","205000","242500",617740,"398000","225000",NA,411120,469090,"610000","285760.87417218543","235000","315980",848580,"490000"
2016-06-01,518980,803000,"319000",275000,"315000","625000","198750","461550",241000,"205000",284000,"NA",239700,"207000","259000","166000",502190,"230380",1218500,"264000","350000",213500,"664250",537000,619000,"352000",754000,430000,"270000",360000,329000,"511500",245220,560000,1350000,"315000",525000,"1306250",742000,1050000,"800000","243000","215000","390000",608000,"276000","251000","235000","NA","210000","245000",662500,"399900","250000",NA,413260,473670,"615000","293457.07476635516","250000","319100",841960,"495000"
2016-07-01,511420,8e+05,"275000",288750,"291000","625000","201280","425000",235700,"225000",307900,"NA",233500,"215000","245250","165000",513700,"233000",1150000,"270000","345000",215000,"534600",539750,634380,"359000",734000,435000,"245000",359900,320000,"485000",248000,560000,1362500,"308500",549000,"1350000",583800,1045000,"756500","229450","214000","381000",572500,"270000","275000","184000","NA","215000","245000",615000,"389000","254500",NA,421830,465000,"580000","291095.0684931507","243500","317950",810510,"490000"
2016-08-01,527490,775000,"257500",264120,"310000","570000","174500","425000",239000,"230500",290000,"NA",220000,"209220","234500","185000",520400.154001651,"245000",1200000,"311500","362500",220000,"532500",515000,625000,"343000",749000,430000,"275000",355000,323500,"538380",240500,563000,1257500,"325000",535000,"1250000",775000,975000,"824000","248000","204500","410000",585000,"272750","267410","202000","NA","204900","266450",609000,"410480","249900",NA,419260,473300,"648900","290750.87415540538","245500","316630",777160,"495000"
2016-09-01,516450,760000,"243500",275000,"285000","549900","239500","419000",240000,"220500",290000,"NA",215000,"197000","220000","161090",550705.369991656,"240000",1165000,"332500","370000",214000,"465000",566500,650000,"348700",739000,430240,"278500",352250,317500,"527500",251750,569000,1218750,"322000",574750,"1290000",732500,1e+06,"774500","239000","192000","389500",590000,"270000","247500","219000","NA","209900","242500",583800,"407000","245000",NA,414570,463330,"632000","289604.47105263156","244000","319350",770150,"498000"
2016-10-01,513520,775000,"276500",293000,"300050","535650","264500","419000",240000,"185050",305000,"NA",227000,"217000","262500","142500",536760,"225000",1225000,"267250","360000",233250,"379000",499900,618250,"360000",750000,436000,"215000",355950,320000,"506000",245000,576620,1407500,"320000",538500,"1350000",595000,1047500,"799900","249000","182500","392500",595000,"280000","250500","163000","NA","205000","221000",599000,"381250","236000",NA,419820,464110,"575000","293910.65258449304","250000","314210",803190,"489000"
2016-11-01,502490,8e+05,"275000",279000,"268500","569000","225000","442000",238000,"215000",289000,"NA",225000,"210000","259000","144500",487060,"216950",1050000,"258250","371500",215000,"618750",515000,637500,"358500",734500,427000,"266000",352500,325000,"503090",250000,557000,1360500,"319000",560000,"1216750",719500,1010000,"795000","250000","183000","380000",578000,"271500","259000","235000","NA","217500","260000",625000,"375000","265000",NA,416860,461440,"608000","292339.47255489021","248000","317620",809150,"483000"
2016-12-01,510560,755000,"272500",294250,"288000","550000","232250","434500",239500,"197500",295000,"NA",220000,"215000","210000","159000",522520,"237500",1118700,"227000","366000",235000,"528500",497000,605000,"355000",745000,425000,"230000",360000,314940,"475000",255000,568000,1315210,"326750",559000,"1332500",735000,965000,"805000","235750","255000","405000",585000,"275000","253500","204250","NA","204950","253380",589150,"405000","247450",NA,403170,464640,"598000","287463.97318908747","245000","321330",775820,"485000"
2017-01-01,491840,755000,"295000",264000,"285000","540000","218500","414250",238000,"221000",296500,"NA",215000,"200000","215000","175000",509130,"237500",1150000,"272450","417500",225500,"526750",572500,662500,"366500",740000,425000,"300250",357500,305000,"550000",245440,550000,1250000,"307500",536000,"1150000",710000,927500,"800000","233380","239000","387400",579500,"279750","252000","210000","NA","202500","279450",587250,"380000","250000",NA,399760,450710,"598500","281060.97771952819","238000","312499.875",730200,"474000"
2017-02-01,480270,786000,"265000",290000,"294500","554250","265000","419500",230000,"181500",297500,"NA",218000,"222500","230000","171000",470200,"230000",1174500,"335000","381500",231000,"520880",535000,660000,"390000",745000,435000,"210000",367250,324900,"517500",265000,559950,1276000,"314730",556000,"1352000",844000,1100000,"799000","235000","240000","382500",598640,"270500","269120","225000","NA","216500","287500",582500,"372000","256500",NA,407100,454520,"628500","285962.3954918033","249000","327440",784470,"480000"
2017-03-01,518600,833750,"314900",287500,"292000","585000","130000","450000",247250,"211000",295000,"NA",225000,"215000","215000","182000",465810,"239000",1250000,"285000","395000",229500,"1022500",562450,675000,"383750",760000,440000,"565000",375000,326750,"525000",260000,571000,1350000,"320000",547500,"1350000",810000,1130000,"814500","239000","184000","400000",635000,"271450","258000","201000","NA","210000","270500",627000,"393000","254900",NA,425000,472080,"620000","288458.94644549763","249000","335000",830000,"498000"
2017-04-01,537950,875000,"327000",302900,"318500","653694","239000","474500",244090,"230000",3e+05,"NA",236750,"232000","248467.5","175500",480230,"240000",1325000,"273000","358000",247914.5,"516250",569000,685000,"424000",775000,460000,"239000",379000,326000,"521000",255500,590000,1402500,"340000",572500,"1500000",569000,1160000,"815000","243250","200000","400000",608000,"283000","249500","207000","NA","214900","270000",635000,"386750","267500",NA,436390,480000,"651000","301192.9705263158","252900","335000",885000,"510000"
2017-05-01,550239.01037901,862000,"350000",308000,"300000","653000","220000","469000",250000,"200000",289500,"NA",230000,"211000","240000","192500",492040,"249000",1315000,"271000","410000",243500,"627500",617000,673250,"389000",795000,460000,"285000",375000,342100,"520000",272500,605000,1501680,"331950",569000,"1480000",725000,1200000,"875000","255000","211500","415000",625000,"290000","283000","203000","NA","225000","299000",636500,"453450","255570",NA,440890,488720,"650000","311166.06909620989","269500","340710",935000,"520000"
2017-06-01,555410,9e+05,"337500",306500,"310000","660000","165000","499000",260000,"210000",302500,"NA",229450,"230000","259500","195000",548220,"274900",1272500,"300000","445000",250100,"482850",624500,685000,"380000",795000,472000,"297000",385000,347000,"535000",270000,612750,1469000,"340000",556000,"1433750",767500,1182500,"860000","269900","235000","420000",627250,"289000","277000","187500","NA","225450","287000",637500,"445000","275470",NA,451450,5e+05,"665550","318220","270000","345000",9e+05,"525000"
2017-07-01,549460,875500,"320000",299900,"324500","633250","204900","480500",258000,"205000",307500,"NA",235000,"222000","265000","171000",566240,"279250",1224000,"262500","370000",260000,"578000",629000,695000,"398500",785000,453000,"325000",385500,353000,"535000",266250,613000,1428000,"350000",590000,"1500000",611000,1165000,"815000","255000","215000","420000",645000,"297000","280300","206750","NA","219950","292500",648500,"426750","266890",NA,443160,508810,"650000","318929.00906963134","269000","344040",890430,"531000"
2017-08-01,565330,867500,"334500",291000,"345000","627860","214950","485000",259000,"225000",316750,"NA",235100,"225000","241500","215000",570720,"263500",1207120,"280000","402500",250000,"386500",580500,654000,"375000",789000,462000,"325000",388500,348000,"600000",269950,605000,1380000,"355000",599000,"1375000",631000,1150000,"825000","252450","212000","410000",625500,"294290","289000","225000","NA","224900","292000",640000,"445000","265000",NA,446760,499970,"635000","317035.84072022163","264935","341340",850000,"525000"
2017-09-01,555410,853000,"315000",311900,"340000","605000","224300","449950",265000,"207500",325000,"NA",234700,"223000","234250","145500",606110,"269900",1250000,"299000","419000",260000,"632500",569900,632500,"410000",799000,450000,"275000",385700,347750,"508500",279000,605000,1350000,"355000",607500,"1400500",707000,1180000,"845000","244900","187500","422500",620000,"295000","275000","191750","NA","229950","282000",609000,"432000","274900",NA,450400,491130,"652500","317336.04419035849","258900","338640",846880,"528000"
2017-10-01,546430,862450,"309000",307700,"298000","615000","220000","445000",254950,"215000",305450,"NA",229500,"213500","257500","160000",580360,"251980",1252500,"275000","405000",250000,"715000",575000,649000,"388500",786000,455000,"320000",382500,349900,"545000",274450,603000,1594000,"340000",560000,"1522500",653000,1242500,"867000","255000","217500","415000",645000,"295000","285000","210000","NA","225000","266000",635000,"445500","271950",NA,450880,490000,"645000","309900","264000","339000",889000,"520000"
2017-11-01,546820,880000,"348950",315000,"318000","615000","214000","470000",264000,"232000",310000,"NA",235000,"230000","262000","189000",530920,"245000",1230000,"250000","374500",255000,"400000",618120,682000,"405750",785000,450000,"302000",383000,349900,"649880",280000,619900,1500000,"360500",615000,"1486000",742000,1282500,"870000","250000","189500","410000",655000,"298750","270000","224500","NA","215000","325000",640000,"440000","285000",NA,451250,500500,"685000","310000","264500","340000",9e+05,"530000"
2017-12-01,546550,862000,"305000",304000,"285000","600000","251500","450000",259750,"230000",319500,"NA",233000,"225000","269500","175000",577690,"239000",1268900,"310000","409500",239900,"515000",614000,688000,"393500",785500,451500,"256000",385000,350000,"537000",278000,605000,1475000,"349720",590000,"1500000",730000,1300000,"831000","258250","192500","416000",670000,"300000","270000","190000","NA","219500","269900",645000,"420000","241000",NA,446840,495000,"657500","310000","260000","342000",882000,"522000"
2018-01-01,527780,840000,"330000",314750,"306500","555000","198500","480000",245450,"228500",3e+05,"NA",225500,"238000","279000","217750",564100,"275000",1317500,"276500","425000",257000,"480000",571500,662000,"382000",780000,446000,"265950",397250,350000,"555000",277000,590000,1330000,"350000",565000,"1437500",567000,1170000,"790000","249000","193000","425000",670000,"295000","284200","227500","NA","215730","265000",660720,"383000","265360",NA,425000,490000,"605000","305000","262000","350000",8e+05,"513073"
2018-02-01,522440,832000,"318500",297000,"311500","610000","216500","468000",266440,"219600",291700,"NA",237000,"215000","234500","280000",527280,"255000",1371000,"357000","420000",267850,"830000",590000,713500,"400000",805380,472370,"261500",396250,350000,"545000",278000,605000,1730000,"365000",605000,"1610000",755000,1383500,"800000","255000","200000","430000",689000,"300000","283500","189000","NA","225000","274000",609000,"397500","269000",NA,454500,498000,"665000","310000","258000","350000",875000,"525000"
2018-03-01,564830,955000,"340000",315000,"325000","655000","200000","510000",264950,"244500",313500,"NA",232500,"238000","280000","135000",528980,"265000",1392500,"290000","379000",257500,"780000",625000,675000,"430000",824450,475500,"353000",398000,365000,"586670",280000,625400,1680000,"370000",610000,"1615000",698000,1454500,"910000","242500","226350","445000",685000,"308000","281000","222500","NA","232500","292500",638500,"422500","277900",NA,466420,515000,"660000","324760","252000","351450",980000,"540000"
2018-04-01,584460,969300,"335000",316000,"340000","689660","239000","499999",260000,"215000",309000,"NA",235000,"235000","285000","155500",528540,"244000",1385000,"344850","430000",259000,"520000",607750,682500,"408737.5",818000,489000,"280250",4e+05,369000,"569217",289900,635000,1650000,"374990",597505,"1770000",650000,1425000,"899000","258950","217250","447500",685000,"306000","280000","210000","NA","229250","305000",665000,"495000","285000",NA,476010,515000,"661750","330690","267650","360000",1010000,"542000"
2018-05-01,600860,1025000,"331500",324100,"329000","687500","214000","552000",279980,"230000",314900,"NA",247750,"235000","263400","215000",536940,"259000",1415000,"320000","420000",262000,"852500",677000,702500,"404000",838000,499650,"310000",409920,375000,"579900",285000,640000,1620000,"367860",638660,"1600000",680000,1400000,"865000","264000","210000","451000",698500,"325000","281000","197500","NA","234950","300000",670000,"476500","297500",NA,465000,530000,"695000","330000","268000","360000",1050000,"558000"
2018-06-01,602770,1015000,"335000",323000,"313000","702370","312500","525000",275500,"227710",331250,"NA",245000,"245000","298800","212000",586090,"268000",1415000,"307000","449000",275000,"570000",632500,740000,"452000",835500,510000,"290000",405000,375000,"570400",293250,650000,1620000,"377150",612500,"1650500",753750,1400000,"925000","281500","187500","450000",705000,"320000","315000","234900","NA","234500","318500",675000,"450000","292500",NA,476500,539000,"670000","334000","286000","360000",1045000,"560000"
2018-07-01,591230,970000,"327000",315000,"330000","680000","210000","504000",280000,"235000",310000,"NA",250000,"224980","249950","185000",597520,"250000",1325000,"327750","393750",267450,"899500",655500,727000,"419500",829000,495000,"290000",408000,370000,"626500",292000,650000,1650000,"370000",650000,"1610000",550000,1351000,"898000","280000","223000","454000",650000,"325000","294500","223000","NA","239000","315000",662360,"430000","289000",NA,486330,535000,"700000","290750","279000","365000",980000,"560000"
2018-08-01,595920,960000,"335000",315000,"340000","650000","249900","480000",280000,"225500",315000,"NA",247000,"227750","265000","192500",607490,"254900",1222500,"325000","430000",288400,"880000",599000,752500,"420000",838500,475000,"292250",400750,369950,"575000",290000,660000,1550000,"380000",630000,"1500000",572500,1295000,"917500","286000","216000","455000",670000,"319900","310000","208500","NA","239000","331360",660000,"450000","269000",NA,470000,525000,"675278","325000","285000","356000",935000,"555000"
2018-09-01,578420,9e+05,"325500",320000,"328000","650000","205000","465000",267000,"227500",315000,"NA",241000,"239950","288000","159450",634680,"282500",1395000,"315000","433500",280000,"622500",624000,685000,"445000",825000,475000,"265000",405950,372000,"562000",3e+05,640000,1507500,"360000",639000,"1600000",677500,1250000,"910500","255000","205000","451500",654500,"315000","290000","228000","NA","240000","291400",673750,"470000","257500",NA,470000,520000,"678989","325000","264950","368000",930000,"545000"
2018-10-01,572000,9e+05,"325000",318000,"302500","657000","223000","500000",272000,"253000",315000,"NA",240000,"229000","265250","148000",614500,"254950",1450000,"305500","420000",271850,"599900",620000,709500,"401500",810000,470000,"310000",4e+05,360000,"597000",289000,635500,1600000,"369200",586000,"1588000",659000,1290000,"885000","261000","181500","430000",650000,"319000","290000","233250","NA","232000","304000",650000,"443750","282000",NA,470000,516000,"669500","320000","268000","359000",958800,"540000"
2018-11-01,554240,9e+05,"312500",326940,"325000","641000","250000","461750",265750,"225000",310000,"NA",235250,"222000","255000","184000",553940,"265000",1172940,"355000","414000",261930,"725000",630000,683500,"399000",795000,461000,"289500",4e+05,365000,"583200",299450,626000,1442500,"365000",624000,"1500000",550000,1250000,"862500","283000","226000","450000",612500,"310000","296000","199000","NA","237400","288500",643740,"429500","263000",NA,458000,512000,"672500","320000","290250","363620",905000,"535000"
2018-12-01,557740,850000,"314720",356560,"310000","612500","243900","454500",266500,"246500",308000,"NA",242380,"243000","269000","208000",588140,"263000",1270500,"320000","424900",269060,"541000",590000,725000,"389950",785000,492990,"262950",398000,364500,"577000",295000,618500,1500000,"365000",640000,"1483000",840000,1150000,"926000","267500","182500","425000",639000,"309000","320000","255000","NA","236450","258950",640000,"429000","298000",NA,453740,5e+05,"716000","317500","305000","359000",850000,"530000"
2019-01-01,536830,826000,"324000",376000,"335000","595000","217000","460000",270000,"225000",325500,"237000",240000,"219900","265000","228500",566010,"260000",1149500,"316120","384560",279990,"782000",590000,672500,"402950",796500,479000,"308240",4e+05,352250,"595000",290000,610000,1376500,"375000",592500,"1450000",725000,1185000,"825000","271720","151000","428000",650000,"305000","277500","275000","222500","217750","299500",615000,"432500","299000",NA,435000,499450,"630000","312000","310000","354450",836000,"525000"
2019-02-01,534120,860000,"316000",345450,"340000","649480","245000","495000",265000,"281000",298000,"265000",240000,"221000","260000","185000",541390,"259000",1290000,"369000","377000",269000,"765000",593950,625000,"382000",792500,495000,"258500",410000,360000,"600000",298250,625000,1505000,"370000",592500,"1425000",645000,1170000,"927000","285000","224500","425000",625420,"310000","292500","224500","300000","243500","299000",620000,"424920","256000",NA,450000,505000,"650000","320000","299600","369900",867000,"535000"
2019-03-01,565740,911000,"320000",369000,"308250","644000","253020","506160",280000,"250000",310000,"250000",249950,"232000","243500","220000",525520,"265000",1300000,"277500","394500",275000,"800000",579000,699000,"412500",809500,475000,"287500",412000,365000,"610000",309950,623800,1637500,"355000",629500,"1610000",555000,1300000,"918000","285000","205000","438500",633750,"320000","310000","315000","224000","230000","315000",640000,"450000","290000",NA,465000,517000,"645000","325000","310000","374900",940000,"545000"
2019-04-01,603030,940000,"336500",360000,"340000","679000","216500","524000",271250,"241250",305000,"251470",250000,"240000","262400","200950",544170,"271950",1350000,"286500","418500",276000,"717250",6e+05,705000,"397000",825000,498500,"395000",423000,385000,"550900",305000,649000,1632500,"375000",650000,"1601000",760500,1315000,"977750","275000","208500","435000",645000,"319500","305000","232500","215000","244950","316000",650000,"419330","268000",NA,470000,536450,"699450","330730","290000","378240",988000,"565000"
2019-05-01,610940,959000,"342750",359000,"375000","700360","256850","521380",284900,"245000",315000,"255000",252000,"260000","267000","205000",539480,"270000",1400000,"295000","388500",285000,"564500",639000,725000,"420000",845000,514900,"350500",420000,385000,"600000",315000,650000,1697500,"380000",640000,"1766500",696000,1335000,"935000","285000","235000","446000",666000,"335000","319900","243000","185000","248000","310000",659500,"469500","311000",NA,470000,535000,"690000","340000","299000","384000",990000,"560000"
2019-06-01,610720,960000,"320000",384000,"330000","698000","353500","497500",283000,"250000",340000,"255000",259450,"247150","270000","215000",599680,"291250",1370000,"354500","399000",287000,"910000",640500,705750,"427500",842000,525000,"340000",420000,390000,"585500",310000,665000,1762500,"386750",640000,"1620000",717000,1350000,"897000","289900","270250","448000",662500,"325500","313000","260000","302500","247500","297000",647000,"463500","295000",NA,480000,545000,"699000","340000","310725","379000",960000,"569950"
2019-07-01,607990,950000,"312500",374280,"325500","660000","275000","510500",284400,"268750",334370,"265000",263000,"254750","249000","225000",611230,"297500",1257000,"281400","395000",283000,"692500",651780,685000,"445000",839450,496250,"280000",420000,390000,"570000",312000,650000,1600000,"380000",625000,"1562500",695000,1298000,"899500","286000","210000","465000",655000,"335000","315000","255000","302500","245000","300000",685000,"485000","299900",NA,470000,550000,"685000","345250","302999","380000",950000,"575000"
2019-08-01,617410,905500,"329000",353150,"346360","672750","264180","525000",285000,"270000",320000,"256500",255500,"258450","260000","200000",627690,"279000",1230000,"330000","413500",278600,"712500",632500,699000,"415500",810000,5e+05,"345000",420000,386000,"609950",315000,650000,1602500,"389000",640000,"1545000",720000,1190000,"875000","294900","210000","459700",712000,"335000","309000","281250","295000","250000","302500",661900,"465000","298000",NA,468000,545000,"698000","343000","300000","380000",9e+05,"567000"
2019-09-01,605680,910000,"325000",358750,"330000","656000","280000","489900",296000,"266500",345000,"260000",257600,"258000","270000","180000",663110,"276500",1360000,"318000","407500",277250,"699750",658000,787500,"399000",830000,495000,"380000",429450,385000,"610410",315000,636750,1540000,"385000",655500,"1470000",731500,1225000,"795000","280000","240000","455000",655750,"332750","327500","225500","297000","250000","307000",659250,"453500","305000",NA,460000,545000,"695000","340250","294000","385000",880000,"570000"
2019-10-01,605280,925000,"322000",358250,"356110","681250","247500","490000",287000,"245000",325000,"260000",262000,"251000","275000","162000",647900,"299950",1397500,"295000","406500",285000,"725000",643280,735000,"419500",820000,505000,"275000",420000,385000,"604940",319000,652000,1650000,"375500",627000,"1560000",632500,1234750,"865000","303000","235000","470000",660000,"343000","319900","262000","219000","255000","300000",660000,"479950","298000",NA,475000,545000,"675000","345000","305000","380000",940000,"569900"
2019-11-01,589770,910000,"348500",350000,"343500","640000","252500","485000",291500,"330000",328190,"265000",258000,"258000","297500","222500",594840,"295500",1270000,"410000","400290",275000,"556000",720000,669000,"458500",822000,489800,"275000",425000,385000,"595000",315000,659000,1619000,"380000",615000,"1595000",661500,1259000,"875000","285000","242500","462980",650000,"326500","325000","259250","272500","240000","275500",660000,"446710","319500",NA,485110,550000,"695000","340000","299248","379000",925000,"575000"
2019-12-01,614880,881500,"300000",351720,"339500","665000","276780","465000",285000,"252000",318500,"271000",262900,"255000","271500","247500",641340,"285100",1300000,"299900","447000",278800,"400000",613250,765000,"400000",840000,495000,"270500",420000,385000,"600000",320000,655000,1450000,"391500",615500,"1475000",770000,1225000,"889000","275000","225000","455500",647500,"335000","308250","237500","264950","252000","292000",657000,"441000","299850",NA,477000,550000,"700000","342000","282000","385000",908750,"575000"
2020-01-01,575160,875000,"335000",355860,"343500","614000","227000","442120",289950,"315000",308000,"252830",252000,"247450","253000","239000",617520,"334790",1294000,"266000","412000",282950,"780000",649500,697500,"367000",855000,493000,"330000",415460,379000,"575020",325000,660000,1460000,"385000",652500,"1422250",675000,1200000,"869500","282500","255000","449900",667000,"330000","327250","260000","252500","240000","309000",660000,"431240","315000",NA,467000,538500,"700000","337500","303200","385000",853000,"565000"
2020-02-01,579770,945000,"328000",338750,"355000","635250","297000","465000",289950,"288250",310390,"268250",259000,"255000","235000","199000",580690,"285000",1347500,"327500","467000",285950,"700000",7e+05,659500,"420000",880000,509000,"321500",428000,398500,"595000",329000,670000,1610000,"390000",640000,"1575000",772750,1350000,"897500","291500","219000","470000",640000,"339000","318500","265000","277500","252000","297500",649500,"447500","315000",NA,480000,550000,"715000","340000","300000","395000",910000,"580000"
2020-03-01,612440,970500,"335000",365000,"352000","711000","233500","507500",282500,"288500",330000,"260278",259480,"250000","275500","230000",567910,"285000",1376000,"335000","382810",280000,"665000",680000,764000,"425000",882000,5e+05,"287500",435000,4e+05,"605000",316000,675000,1655000,"395000",619000,"1750000",645000,1400000,"925000","310000","244000","457950",694000,"340000","318050","280000","285000","254480","300000",705000,"463500","309440",NA,495000,556250,"690000","350000","311250","399000",1009790,"585000"
2020-04-01,606410,1030000,"350000",377500,"332250","710000","240000","500000",290000,"282000",317000,"288795",272000,"260900","272000","167000",565170,"306500",1365000,"330000","395000",273900,"801250",660000,750000,"460000",861000,510000,"252500",435000,4e+05,"614950",325000,671000,1699500,"395000",6e+05,"1640000",6e+05,1388890,"949500","288500","260250","482500",657880,"350000","300000","217500","349500","252750","299000",675000,"460820","328900",NA,488000,550000,"657500","346500","299000","390000",980000,"583000"
2020-05-01,588070,955000,"321000",362000,"330000","690000","338450","535000",295000,"323250",340750,"262500",270000,"249950","300000","195000",553710,"297500",1500000,"280000","426000",285000,"520150",650000,672500,"410000",834550,515000,"269000",434480,395000,"660500",320000,655000,1627500,"415000",632500,"1650000",637500,1365000,"850000","297000","230000","482000",675000,"350000","342550","290000","257500","255250","319000",681250,"443000","320000",NA,464900,535000,"678500","350000","299000","395740",965000,"565000"
2020-06-01,626170,976000,"337500",390000,"363000","750500","242000","510000",313950,"295000",317000,"287000",275000,"265000","322500","225000",619320,"300000",1490000,"370400","425000",3e+05,"720000",740000,725000,"433750",870000,515000,"305000",450000,417000,"586400",325000,678000,1805000,"415000",645500,"1735000",671750,1382000,"905000","295000","213500","496750",708800,"355000","341000","240000","300000","270000","305000",7e+05,"475000","328950",NA,486250,553000,"736500","365000","311500","410000",1e+06,"588000"
